arm,model,id,step_idx,epoch,efficacy,specificity,soft_shift,prediction_changed
base,Base LLaMA-3B,7-1170,9,4,97.45712536795878,90.0,19.7265625,1
base,Base LLaMA-3B,7-1170,9,5,97.95674283109362,95.0,22.0703125,1
base,Base LLaMA-3B,7-1170,11,1,82.21051262373308,80.0,16.2109375,1
base,Base LLaMA-3B,7-1170,11,2,92.92383081300706,75.0,42.1875,1
base,Base LLaMA-3B,7-1170,11,3,96.90865062666418,65.0,48.73046875,1
base,Base LLaMA-3B,7-1170,11,4,98.39622907246495,45.0,51.26953125,1
base,Base LLaMA-3B,7-1170,11,5,98.99638579847984,40.0,52.5390625,1
base,Base LLaMA-3B,8-192,0,1,87.38536451909708,100.0,-3.125,0
base,Base LLaMA-3B,8-192,0,2,95.70808643477497,100.0,-6.25,0
base,Base LLaMA-3B,8-192,0,3,98.42109323606888,95.0,-7.03125,0
base,Base LLaMA-3B,8-192,0,4,99.29936437063674,95.0,-8.203125,0
base,Base LLaMA-3B,8-192,0,5,99.54763563833873,95.0,-8.203125,0
base,Base LLaMA-3B,8-192,1,1,82.75783761062472,95.0,48.2421875,1
base,Base LLaMA-3B,8-192,1,2,92.58423836328404,100.0,43.75,1
base,Base LLaMA-3B,8-192,1,3,95.50211320221104,95.0,43.75,1
base,Base LLaMA-3B,8-192,1,4,96.49704223971541,95.0,49.8046875,1
base,Base LLaMA-3B,8-192,1,5,97.0037614479853,100.0,49.609375,1
base,Base LLaMA-3B,8-192,2,1,79.12058102022604,95.0,75.29296875,1
base,Base LLaMA-3B,8-192,2,2,92.31889101373635,95.0,81.93359375,1
base,Base LLaMA-3B,8-192,2,3,95.88859863140246,100.0,83.3740234375,1
base,Base LLaMA-3B,8-192,2,4,96.4279525886228,100.0,82.71484375,1
base,Base LLaMA-3B,8-192,2,5,97.03866868444739,100.0,83.349609375,1
base,Base LLaMA-3B,8-192,3,1,82.62260565495548,100.0,-4.6875,0
base,Base LLaMA-3B,8-192,3,2,95.80750850542988,95.0,-7.8125,0
base,Base LLaMA-3B,8-192,3,3,97.02707836138413,85.0,-7.03125,0
base,Base LLaMA-3B,8-192,3,4,97.37640586229477,90.0,-6.640625,0
base,Base LLaMA-3B,8-192,3,5,97.68468629983603,90.0,-7.421875,0
base,Base LLaMA-3B,8-192,4,1,85.19427491574153,100.0,-7.8125,0
base,Base LLaMA-3B,8-192,4,2,95.19328482036607,95.0,-9.765625,0
base,Base LLaMA-3B,8-192,4,3,96.07687340760938,95.0,-9.765625,0
base,Base LLaMA-3B,8-192,4,4,96.37170102693061,90.0,-9.375,0
base,Base LLaMA-3B,8-192,4,5,96.53785293376804,95.0,-8.984375,0
base,Base LLaMA-3B,1047,0,1,82.24522380758998,90.0,25.78125,0
base,Base LLaMA-3B,1047,0,2,93.95924163618521,80.0,23.828125,0
base,Base LLaMA-3B,1047,0,3,97.00960776525451,80.0,25.78125,0
base,Base LLaMA-3B,1047,0,4,98.18623542506029,85.0,21.875,0
base,Base LLaMA-3B,1047,0,5,98.7138483264243,85.0,15.625,0
base,Base LLaMA-3B,1047,1,1,77.2468991777501,100.0,-21.875,0
base,Base LLaMA-3B,1047,1,2,86.62414205710417,100.0,-24.21875,0
base,Base LLaMA-3B,1047,1,3,90.6621462371703,100.0,-25.390625,0
base,Base LLaMA-3B,1047,1,4,93.06069631446834,100.0,-25.78125,0
base,Base LLaMA-3B,1047,1,5,94.33630539693081,95.0,-25.78125,0
base,Base LLaMA-3B,1047,2,1,86.25334961614806,95.0,-21.875,0
base,Base LLaMA-3B,1047,2,2,94.53196026320853,95.0,-23.4375,0
base,Base LLaMA-3B,1047,2,3,96.78550526731239,95.0,-24.21875,0
base,Base LLaMA-3B,1047,2,4,97.57357207538233,100.0,-24.21875,0
base,Base LLaMA-3B,1047,2,5,98.11029603224142,100.0,-24.21875,0
base,Base LLaMA-3B,7-1132,1,1,86.25334961614806,95.0,7.03125,0
base,Base LLaMA-3B,7-1132,1,2,94.35838604962227,95.0,31.8359375,1
base,Base LLaMA-3B,7-1132,1,3,95.67442453948122,95.0,46.09375,1
base,Base LLaMA-3B,7-1132,1,4,96.41397199034334,95.0,53.22265625,1
base,Base LLaMA-3B,7-1132,1,5,96.93270769834665,100.0,55.56640625,1
base,Base LLaMA-3B,7-1132,3,1,90.6621462371703,100.0,26.7578125,0
base,Base LLaMA-3B,7-1132,3,2,96.51069897778454,90.0,27.34375,0
base,Base LLaMA-3B,7-1132,3,3,98.49927033076524,85.0,31.25,0
base,Base LLaMA-3B,7-1132,3,4,99.14491000990591,90.0,31.25,0
base,Base LLaMA-3B,7-1132,3,5,99.48136170419457,90.0,30.6640625,0
base,Base LLaMA-3B,7-1132,5,1,84.90225815440854,100.0,3.90625,0
base,Base LLaMA-3B,7-1132,5,2,97.82496406555497,95.0,-1.953125,0
base,Base LLaMA-3B,7-1132,5,3,98.63889729190892,85.0,3.90625,0
base,Base LLaMA-3B,7-1132,5,4,99.00419598615896,85.0,5.078125,0
base,Base LLaMA-3B,7-1132,5,5,99.09331012749392,85.0,5.46875,0
base,Base LLaMA-3B,202,0,1,90.98472657691836,100.0,33.0078125,1
base,Base LLaMA-3B,202,0,2,97.45712536795878,100.0,47.65625,1
base,Base LLaMA-3B,202,0,3,98.25230952808853,100.0,49.70703125,1
base,Base LLaMA-3B,202,0,4,98.59569125399786,95.0,51.5625,1
base,Base LLaMA-3B,202,0,5,98.76070188138064,95.0,54.296875,1
base,Base LLaMA-3B,202,1,1,94.33630539693081,100.0,-23.4375,0
base,Base LLaMA-3B,202,1,2,99.11776653990195,100.0,-28.125,0
base,Base LLaMA-3B,202,1,3,99.48136170419457,95.0,-29.296875,0
base,Base LLaMA-3B,202,1,4,99.54230331038995,95.0,-29.296875,0
base,Base LLaMA-3B,202,1,5,99.58326242174071,95.0,-29.296875,0
base,Base LLaMA-3B,202,2,1,76.7073249411659,100.0,31.8359375,1
base,Base LLaMA-3B,202,2,2,89.33583627316015,100.0,36.71875,1
base,Base LLaMA-3B,202,2,3,93.22144511120763,100.0,46.2890625,1
base,Base LLaMA-3B,202,2,4,95.11759007045801,100.0,47.94921875,1
base,Base LLaMA-3B,202,2,5,96.07687340760938,100.0,47.94921875,1
base,Base LLaMA-3B,7-653,0,1,84.66450331550716,95.0,57.91015625,1
base,Base LLaMA-3B,7-653,0,2,95.09848085828932,95.0,63.8671875,1
base,Base LLaMA-3B,7-653,0,3,96.73488434100858,95.0,64.111328125,1
base,Base LLaMA-3B,7-653,0,4,97.11854554435962,95.0,63.8671875,1
base,Base LLaMA-3B,7-653,0,5,97.95674283109362,95.0,65.33203125,1
base,Base LLaMA-3B,7-653,1,1,87.38536451909708,85.0,69.05517578125,1
base,Base LLaMA-3B,7-653,1,2,94.04126812380139,95.0,69.62890625,1
base,Base LLaMA-3B,7-653,1,3,95.43128179166355,95.0,69.873046875,1
base,Base LLaMA-3B,7-653,1,4,96.90865062666418,95.0,70.4833984375,1
base,Base LLaMA-3B,7-653,1,5,97.66652706942223,95.0,70.64208984375,1
base,Base LLaMA-3B,7-653,2,1,79.48439510438013,100.0,-25.390625,0
base,Base LLaMA-3B,7-653,2,2,88.93266130360921,100.0,-26.171875,0
base,Base LLaMA-3B,7-653,2,3,92.02849497697446,100.0,-26.171875,0
base,Base LLaMA-3B,7-653,2,4,93.98279232116602,100.0,-26.171875,0
base,Base LLaMA-3B,7-653,2,5,95.31379394782083,100.0,-26.171875,0
base,Base LLaMA-3B,7-653,3,1,81.71736986789908,95.0,33.59375,1
base,Base LLaMA-3B,7-653,3,2,90.94944179438548,90.0,35.9375,1
base,Base LLaMA-3B,7-653,3,3,93.48112747098187,90.0,37.5,1
base,Base LLaMA-3B,7-653,3,4,94.06449901781332,90.0,42.578125,1
base,Base LLaMA-3B,7-653,3,5,94.51055896078103,90.0,46.2890625,1
base,Base LLaMA-3B,7-653,4,1,82.41776642933038,90.0,48.92578125,1
base,Base LLaMA-3B,7-653,4,2,85.42381640726595,95.0,50.09765625,1
base,Base LLaMA-3B,7-653,4,3,89.33583627316015,95.0,54.00390625,1
base,Base LLaMA-3B,7-653,4,4,92.43797557077322,95.0,56.73828125,1
base,Base LLaMA-3B,7-653,4,5,94.46750474110137,100.0,58.0078125,1
base,Base LLaMA-3B,1274,1,1,91.62960198459322,85.0,7.421875,0
base,Base LLaMA-3B,1274,1,2,96.56479557598956,85.0,7.8125,0
base,Base LLaMA-3B,1274,1,3,97.85030400173132,95.0,12.109375,0
base,Base LLaMA-3B,1274,1,4,98.16126757274942,95.0,16.40625,0
base,Base LLaMA-3B,1274,1,5,98.32581507318288,95.0,19.53125,0
base,Base LLaMA-3B,1274,3,1,88.99731937834193,85.0,4.296875,0
base,Base LLaMA-3B,1274,3,2,96.31456363203735,100.0,7.8125,0
base,Base LLaMA-3B,1274,3,3,97.21808667885125,100.0,12.890625,0
base,Base LLaMA-3B,1274,3,4,98.2038617635502,100.0,14.453125,0
base,Base LLaMA-3B,1274,3,5,98.31268427806029,100.0,17.1875,0
base,Base LLaMA-3B,1274,5,1,88.99731937834193,100.0,23.4375,0
base,Base LLaMA-3B,1274,5,2,96.53785293376804,95.0,32.8125,0
base,Base LLaMA-3B,1274,5,3,97.83344372705258,95.0,35.9375,0
base,Base LLaMA-3B,1274,5,4,98.2038617635502,95.0,39.453125,0
base,Base LLaMA-3B,1274,5,5,98.36459752524158,95.0,49.21875,0
base,Base LLaMA-3B,1274,7,1,68.59500172470767,100.0,0.390625,0
base,Base LLaMA-3B,1274,7,2,84.33146500411543,100.0,-0.390625,0
base,Base LLaMA-3B,1274,7,3,88.88934496468151,100.0,-0.390625,0
base,Base LLaMA-3B,1274,7,4,90.19488134564551,100.0,-0.390625,0
base,Base LLaMA-3B,1274,7,5,90.7889434536633,95.0,-0.390625,0
base,Base LLaMA-3B,9-463,0,1,88.33336934633189,90.0,-12.5,0
base,Base LLaMA-3B,9-463,0,2,94.3141383230082,90.0,-16.015625,0
base,Base LLaMA-3B,9-463,0,3,96.2123995725281,95.0,-17.1875,0
base,Base LLaMA-3B,9-463,0,4,96.85996895759325,90.0,-17.1875,0
base,Base LLaMA-3B,9-463,0,5,97.0502138211233,90.0,-16.796875,0
base,Base LLaMA-3B,9-463,1,1,85.19427491574153,100.0,57.12890625,1
base,Base LLaMA-3B,9-463,1,2,93.00627068111767,100.0,69.921875,1
base,Base LLaMA-3B,9-463,1,3,95.04070330168683,95.0,71.77734375,1
base,Base LLaMA-3B,9-463,1,4,95.88859863140246,90.0,72.802734375,1
base,Base LLaMA-3B,9-463,1,5,96.53785293376804,95.0,74.755859375,1
base,Base LLaMA-3B,9-463,2,1,74.01514324119827,100.0,43.75,0
base,Base LLaMA-3B,9-463,2,2,91.29616323437764,95.0,47.65625,1
base,Base LLaMA-3B,9-463,2,3,94.46750474110137,85.0,43.9453125,0
base,Base LLaMA-3B,9-463,2,4,95.55451517064725,90.0,45.1171875,0
base,Base LLaMA-3B,9-463,2,5,96.25652645409988,100.0,46.875,1
base,Base LLaMA-3B,9-463,3,1,66.76486212449777,95.0,24.609375,0
base,Base LLaMA-3B,9-463,3,2,90.77093552870659,90.0,24.609375,0
base,Base LLaMA-3B,9-463,3,3,93.65696293560937,100.0,33.0078125,0
base,Base LLaMA-3B,9-463,3,4,94.82296402972531,100.0,39.453125,0
base,Base LLaMA-3B,9-463,3,5,95.70808643477497,95.0,39.6484375,0
base,Base LLaMA-3B,9-799,1,1,75.10803187963396,90.0,4.6875,0
base,Base LLaMA-3B,9-799,1,2,88.86762326086944,100.0,0.390625,0
base,Base LLaMA-3B,9-799,1,3,95.28625510782776,95.0,-1.171875,0
base,Base LLaMA-3B,9-799,1,4,97.59245468729877,95.0,-1.171875,0
base,Base LLaMA-3B,9-799,1,5,98.6282220310614,95.0,-1.171875,0
base,Base LLaMA-3B,9-799,3,1,95.13662478286872,100.0,-3.515625,0
base,Base LLaMA-3B,9-799,3,2,98.64948947721743,100.0,-4.296875,0
base,Base LLaMA-3B,9-799,3,3,99.38169122724652,100.0,-4.296875,0
base,Base LLaMA-3B,9-799,3,4,99.60078985199428,95.0,-4.296875,0
base,Base LLaMA-3B,9-799,3,5,99.70793161648491,85.0,-3.90625,0
base,Base LLaMA-3B,9-799,5,1,95.50211320221104,85.0,91.11328125,1
base,Base LLaMA-3B,9-799,5,2,98.26591016324294,85.0,91.89453125,1
base,Base LLaMA-3B,9-799,5,3,99.23050229950012,85.0,92.724609375,1
base,Base LLaMA-3B,9-799,5,4,99.53327605206846,80.0,92.889404296875,1
base,Base LLaMA-3B,9-799,5,5,99.63651502387273,80.0,92.901611328125,1
base,Base LLaMA-3B,9-799,7,1,67.02350001937425,95.0,1.171875,0
base,Base LLaMA-3B,9-799,7,2,75.49394607544741,100.0,-1.953125,0
base,Base LLaMA-3B,9-799,7,3,81.50186000926958,95.0,-2.734375,0
base,Base LLaMA-3B,9-799,7,4,84.90225815440854,95.0,-2.34375,0
base,Base LLaMA-3B,9-799,7,5,86.46647167633873,95.0,-1.171875,0
base,Base LLaMA-3B,1208,0,1,71.34952031398099,100.0,27.34375,0
base,Base LLaMA-3B,1208,0,2,86.5717904293102,95.0,28.3203125,0
base,Base LLaMA-3B,1208,0,3,90.77093552870659,95.0,31.640625,0
base,Base LLaMA-3B,1208,0,4,92.8123973627402,80.0,35.3515625,1
base,Base LLaMA-3B,1208,0,5,93.94743175066881,80.0,34.9609375,0
base,Base LLaMA-3B,1208,1,1,86.0368713718601,100.0,14.0625,0
base,Base LLaMA-3B,1208,1,2,93.50654214644392,100.0,6.25,0
base,Base LLaMA-3B,1208,1,3,95.74148637112124,90.0,6.25,0
base,Base LLaMA-3B,1208,1,4,96.41397199034334,90.0,10.546875,0
base,Base LLaMA-3B,1208,1,5,96.8353413888964,100.0,11.328125,0
base,Base LLaMA-3B,1208,2,1,64.55221349943872,100.0,39.453125,1
base,Base LLaMA-3B,1208,2,2,87.06097018004397,95.0,34.9609375,1
base,Base LLaMA-3B,1208,2,3,92.6275630399078,85.0,32.8125,1
base,Base LLaMA-3B,1208,2,4,94.25834032233563,85.0,33.59375,1
base,Base LLaMA-3B,1208,2,5,95.23999694053394,85.0,30.859375,1
base,Base LLaMA-3B,1208,3,1,86.72823380943798,100.0,50.1953125,1
base,Base LLaMA-3B,1208,3,2,95.8238534807669,95.0,61.1328125,1
base,Base LLaMA-3B,1208,3,3,97.30367715371018,95.0,63.623046875,1
base,Base LLaMA-3B,1208,3,4,97.90010165589617,95.0,64.9169921875,1
base,Base LLaMA-3B,1208,3,5,98.2038617635502,95.0,64.9169921875,1
base,Base LLaMA-3B,1208,4,1,79.03886128489022,95.0,-5.859375,0
base,Base LLaMA-3B,1208,4,2,90.84275667822239,95.0,-16.015625,0
base,Base LLaMA-3B,1208,4,3,93.30041766772024,90.0,-17.578125,0
base,Base LLaMA-3B,1208,4,4,94.6167343617248,95.0,-16.40625,0
base,Base LLaMA-3B,1208,4,5,95.09848085828932,95.0,-14.453125,0
base,Base LLaMA-3B,1208,5,1,70.78444023577237,85.0,17.1875,0
base,Base LLaMA-3B,1208,5,2,87.8211427506459,85.0,11.328125,0
base,Base LLaMA-3B,1208,5,3,92.61314967800327,85.0,8.203125,0
base,Base LLaMA-3B,1208,5,4,95.00180705560635,80.0,8.59375,0
base,Base LLaMA-3B,1208,5,5,96.28565839635523,90.0,8.59375,0
base,Base LLaMA-3B,850,0,1,77.06844439625308,100.0,20.41015625,1
base,Base LLaMA-3B,850,0,2,90.73481399166945,100.0,19.43359375,1
base,Base LLaMA-3B,850,0,3,93.42999932006033,100.0,18.84765625,1
base,Base LLaMA-3B,850,0,4,94.2918844896113,100.0,20.5078125,1
base,Base LLaMA-3B,850,0,5,94.63772172549265,95.0,21.77734375,1
base,Base LLaMA-3B,850,1,1,82.95871488698133,95.0,21.97265625,1
base,Base LLaMA-3B,850,1,2,91.82350204577817,90.0,23.14453125,1
base,Base LLaMA-3B,850,1,3,94.72085614451599,95.0,21.77734375,1
base,Base LLaMA-3B,850,1,4,95.62343602474063,100.0,20.1171875,1
base,Base LLaMA-3B,850,1,5,95.95234000151656,100.0,19.921875,1
base,Base LLaMA-3B,850,2,1,85.87227843009335,100.0,24.4140625,1
base,Base LLaMA-3B,850,2,2,96.37170102693061,100.0,22.75390625,1
base,Base LLaMA-3B,850,2,3,97.34547976481139,100.0,20.99609375,1
base,Base LLaMA-3B,850,2,4,97.58303182136781,100.0,22.75390625,1
base,Base LLaMA-3B,850,2,5,97.93265756215621,95.0,22.75390625,1
base,Base LLaMA-3B,850,3,1,77.33560511126521,100.0,6.8359375,1
base,Base LLaMA-3B,850,3,2,92.28882800316833,95.0,11.5234375,1
base,Base LLaMA-3B,850,3,3,95.3229377616041,90.0,11.71875,1
base,Base LLaMA-3B,850,3,4,96.88440487303002,95.0,12.109375,1
base,Base LLaMA-3B,850,3,5,97.85868487218013,90.0,14.453125,1
base,Base LLaMA-3B,850,4,1,73.50263786431033,95.0,-51.171875,0
base,Base LLaMA-3B,850,4,2,91.33009627811923,100.0,-54.6875,0
base,Base LLaMA-3B,850,4,3,95.13662478286872,100.0,-55.859375,0
base,Base LLaMA-3B,850,4,4,96.44187868171498,95.0,-53.90625,0
base,Base LLaMA-3B,850,4,5,97.22893233105657,95.0,-52.34375,0
base,Base LLaMA-3B,850,5,1,66.27443606626332,95.0,-0.1953125,0
base,Base LLaMA-3B,850,5,2,80.78375291619217,90.0,0.390625,0
base,Base LLaMA-3B,850,5,3,84.91699484610822,90.0,4.8828125,1
base,Base LLaMA-3B,850,5,4,87.68960997250016,85.0,2.734375,1
base,Base LLaMA-3B,850,5,5,89.30454779564019,90.0,2.1484375,1
base,Base LLaMA-3B,1239,0,1,77.77397419060624,100.0,-3.7109375,0
base,Base LLaMA-3B,1239,0,2,87.43454432210626,100.0,0.0,0
base,Base LLaMA-3B,1239,0,3,92.01291041688359,100.0,-4.1015625,0
base,Base LLaMA-3B,1239,0,4,93.58219322188921,95.0,-7.2265625,0
base,Base LLaMA-3B,1239,0,5,94.1565204311951,90.0,-6.8359375,0
base,Base LLaMA-3B,1239,1,1,83.35347583144328,100.0,31.25,1
base,Base LLaMA-3B,1239,1,2,91.36389702946049,100.0,36.572265625,1
base,Base LLaMA-3B,1239,1,3,95.00180705560635,95.0,38.720703125,1
base,Base LLaMA-3B,1239,1,4,96.16775253723986,100.0,40.7958984375,1
base,Base LLaMA-3B,1239,1,5,96.72210503964239,100.0,40.7958984375,1
base,Base LLaMA-3B,1239,2,1,77.37982830675976,100.0,24.8046875,1
base,Base LLaMA-3B,1239,2,2,84.5743831234571,100.0,23.4375,1
base,Base LLaMA-3B,1239,2,3,86.80577068381452,100.0,21.38671875,1
base,Base LLaMA-3B,1239,2,4,88.35613349647544,100.0,21.09375,1
base,Base LLaMA-3B,1239,2,5,89.5625055234075,100.0,23.14453125,1
base,Base LLaMA-3B,1239,3,1,90.17571200931246,100.0,35.83984375,1
base,Base LLaMA-3B,1239,3,2,95.96812033236124,100.0,36.962890625,1
base,Base LLaMA-3B,1239,3,3,96.85996895759325,100.0,38.427734375,1
base,Base LLaMA-3B,1239,3,4,97.70270421399762,95.0,39.16015625,1
base,Base LLaMA-3B,1239,3,5,98.2108642429147,95.0,40.4541015625,1
base,Base LLaMA-3B,1239,4,1,88.95425610396357,95.0,-52.5390625,0
base,Base LLaMA-3B,1239,4,2,95.80750850542988,95.0,-52.5390625,0
base,Base LLaMA-3B,1239,4,3,96.5781881688334,100.0,-51.7578125,0
base,Base LLaMA-3B,1239,4,4,97.53536139551885,100.0,-51.3671875,0
base,Base LLaMA-3B,1239,4,5,98.13959317674671,100.0,-51.3671875,0
base,Base LLaMA-3B,1239,5,1,97.15211550559322,100.0,37.646484375,1
base,Base LLaMA-3B,1239,5,2,99.69983518264776,95.0,42.724609375,1
base,Base LLaMA-3B,1239,5,3,99.81794083530883,100.0,42.431640625,1
base,Base LLaMA-3B,1239,5,4,99.88957553473313,100.0,42.3095703125,1
base,Base LLaMA-3B,1239,5,5,99.93089813536685,100.0,42.08984375,1
base,Base LLaMA-3B,1545,1,1,88.64805680378615,100.0,1.953125,0
base,Base LLaMA-3B,1545,1,2,97.83344372705258,100.0,-1.953125,0
base,Base LLaMA-3B,1545,1,3,99.27429455092602,100.0,-2.734375,0
base,Base LLaMA-3B,1545,1,4,99.586505499304,100.0,-3.125,0
base,Base LLaMA-3B,1545,1,5,99.71580966283261,100.0,-3.125,0
base,Base LLaMA-3B,1545,3,1,83.67544875460415,95.0,88.76953125,1
base,Base LLaMA-3B,1545,3,2,95.74148637112124,95.0,93.8232421875,1
base,Base LLaMA-3B,1545,3,3,97.57357207538233,95.0,94.091796875,1
base,Base LLaMA-3B,1545,3,4,98.22478740783714,90.0,93.5546875,1
base,Base LLaMA-3B,1545,3,5,98.52829707013649,90.0,92.8955078125,1
base,Base LLaMA-3B,1545,5,1,84.54422552430152,95.0,68.1640625,1
base,Base LLaMA-3B,1545,5,2,94.48907389602414,95.0,59.1796875,1
base,Base LLaMA-3B,1545,5,3,95.96812033236124,95.0,43.75,0
base,Base LLaMA-3B,1545,5,4,96.90865062666418,95.0,28.90625,0
base,Base LLaMA-3B,1545,5,5,97.35582875844248,95.0,21.484375,0
base,Base LLaMA-3B,1545,7,1,68.7784773353463,100.0,3.515625,0
base,Base LLaMA-3B,1545,7,2,85.48064356162975,90.0,0.78125,0
base,Base LLaMA-3B,1545,7,3,91.1935651608324,90.0,-1.171875,0
base,Base LLaMA-3B,1545,7,4,94.48907389602414,90.0,-2.34375,0
base,Base LLaMA-3B,1545,7,5,96.27112087435374,95.0,-2.734375,0
base,Base LLaMA-3B,1545,9,1,69.26252217876483,95.0,90.283203125,1
base,Base LLaMA-3B,1545,9,2,91.39756600416064,95.0,90.869140625,1
base,Base LLaMA-3B,1545,9,3,93.60721387932924,85.0,86.9140625,1
base,Base LLaMA-3B,1545,9,4,94.78236003336916,90.0,78.90625,1
base,Base LLaMA-3B,1545,9,5,95.80750850542988,90.0,75.29296875,1
base,Base LLaMA-3B,1545,11,1,93.16828024629558,95.0,92.822265625,1
base,Base LLaMA-3B,1545,11,2,98.24546926098378,90.0,95.4254150390625,1
base,Base LLaMA-3B,1545,11,3,98.9358233133784,90.0,95.123291015625,1
base,Base LLaMA-3B,1545,11,4,99.19671729342457,90.0,94.854736328125,1
base,Base LLaMA-3B,1545,11,5,99.24538573231088,90.0,94.3115234375,1
base,Base LLaMA-3B,8-135,0,1,84.96111867170004,90.0,23.828125,0
base,Base LLaMA-3B,8-135,0,2,88.28770744500207,95.0,29.8828125,1
base,Base LLaMA-3B,8-135,0,3,93.92374266832815,90.0,33.984375,1
base,Base LLaMA-3B,8-135,0,4,96.48333205068475,95.0,42.08984375,1
base,Base LLaMA-3B,8-135,0,5,97.30367715371018,95.0,43.45703125,1
base,Base LLaMA-3B,8-135,1,1,88.24186682804344,95.0,-2.734375,0
base,Base LLaMA-3B,8-135,1,2,94.26954355717314,100.0,2.734375,0
base,Base LLaMA-3B,8-135,1,3,96.5781881688334,100.0,4.6875,0
base,Base LLaMA-3B,8-135,1,4,97.64822541439909,100.0,0.78125,0
base,Base LLaMA-3B,8-135,1,5,98.16843611112658,100.0,-0.390625,0
base,Base LLaMA-3B,8-135,2,1,92.16739471370042,95.0,6.25,0
base,Base LLaMA-3B,8-135,2,2,97.20719857796341,95.0,1.5625,0
base,Base LLaMA-3B,8-135,2,3,97.95674283109362,100.0,0.0,0
base,Base LLaMA-3B,8-135,2,4,98.40870971683945,100.0,0.78125,0
base,Base LLaMA-3B,8-135,2,5,98.63889729190892,100.0,5.46875,0
base,Base LLaMA-3B,8-135,3,1,75.20507646649686,90.0,-20.703125,0
base,Base LLaMA-3B,8-135,3,2,94.46750474110137,100.0,-27.34375,0
base,Base LLaMA-3B,8-135,3,3,96.89655142731077,100.0,-26.171875,0
base,Base LLaMA-3B,8-135,3,4,97.99626300219846,100.0,-25.0,0
base,Base LLaMA-3B,8-135,3,5,98.48749996208883,100.0,-25.78125,0
base,Base LLaMA-3B,8-135,4,1,83.41837447878325,95.0,-6.25,0
base,Base LLaMA-3B,8-135,4,2,95.3229377616041,100.0,-8.203125,0
base,Base LLaMA-3B,8-135,4,3,97.37640586229477,100.0,-9.765625,0
base,Base LLaMA-3B,8-135,4,4,98.40870971683945,90.0,-10.9375,0
base,Base LLaMA-3B,8-135,4,5,98.83578715864881,90.0,-7.03125,0
base,Base LLaMA-3B,8-135,5,1,72.01320796107638,85.0,54.4921875,1
base,Base LLaMA-3B,8-135,5,2,90.69855107893365,90.0,59.3017578125,1
base,Base LLaMA-3B,8-135,5,3,93.30041766772024,80.0,57.861328125,1
base,Base LLaMA-3B,8-135,5,4,94.86325204327493,80.0,56.3720703125,1
base,Base LLaMA-3B,8-135,5,5,96.1225792168278,85.0,56.201171875,1
base,Base LLaMA-3B,8-135,6,1,69.50172312889407,100.0,3.515625,0
base,Base LLaMA-3B,8-135,6,2,88.14964664660944,95.0,-2.34375,0
base,Base LLaMA-3B,8-135,6,3,94.04126812380139,95.0,1.953125,0
base,Base LLaMA-3B,8-135,6,4,97.0037614479853,95.0,5.078125,0
base,Base LLaMA-3B,8-135,6,5,98.34531991837699,100.0,6.25,0
base,Base LLaMA-3B,8-135,7,1,90.0014927086395,95.0,-10.9375,0
base,Base LLaMA-3B,8-135,7,2,97.62514635842415,85.0,-3.515625,0
base,Base LLaMA-3B,8-135,7,3,99.22899790564743,85.0,-5.078125,0
base,Base LLaMA-3B,8-135,7,4,99.65786989456417,85.0,-10.546875,0
base,Base LLaMA-3B,8-135,7,5,99.79248760144246,85.0,-10.546875,0
base,Base LLaMA-3B,1554,0,1,96.48333205068475,95.0,1.5625,0
base,Base LLaMA-3B,1554,0,2,99.50896313081255,95.0,-1.5625,0
base,Base LLaMA-3B,1554,0,3,99.76068774272672,95.0,-2.34375,0
base,Base LLaMA-3B,1554,0,4,99.84058366885438,95.0,-1.953125,0
base,Base LLaMA-3B,1554,0,5,99.8719053793098,95.0,-1.5625,0
base,Base LLaMA-3B,1554,1,1,82.21051262373308,95.0,3.90625,0
base,Base LLaMA-3B,1554,1,2,91.05488399129757,95.0,3.90625,0
base,Base LLaMA-3B,1554,1,3,94.74143757592263,90.0,6.640625,0
base,Base LLaMA-3B,1554,1,4,96.15275354475345,90.0,4.296875,0
base,Base LLaMA-3B,1554,1,5,96.90865062666418,95.0,3.125,0
base,Base LLaMA-3B,1554,2,1,89.66393809804971,100.0,8.203125,0
base,Base LLaMA-3B,1554,2,2,95.75808874236671,100.0,9.765625,0
base,Base LLaMA-3B,1554,2,3,97.50630901556111,100.0,9.765625,0
base,Base LLaMA-3B,1554,2,4,98.11766328982257,100.0,13.671875,0
base,Base LLaMA-3B,1554,2,5,98.28611292177744,95.0,14.453125,0
base,Base LLaMA-3B,1554,3,1,77.81734203207127,95.0,9.765625,0
base,Base LLaMA-3B,1554,3,2,87.93949805610472,95.0,20.703125,0
base,Base LLaMA-3B,1554,3,3,92.6849357995037,95.0,33.59375,0
base,Base LLaMA-3B,1554,3,4,94.64818470416884,100.0,42.578125,0
base,Base LLaMA-3B,1554,3,5,95.49331968243283,100.0,51.5625,1
base,Base LLaMA-3B,1554,4,1,82.75783761062472,90.0,14.84375,0
base,Base LLaMA-3B,1554,4,2,95.77462638710077,95.0,26.171875,0
base,Base LLaMA-3B,1554,4,3,97.0502138211233,90.0,26.5625,0
base,Base LLaMA-3B,1554,4,4,97.73832048393311,90.0,33.59375,0
base,Base LLaMA-3B,1554,4,5,98.1826894543901,85.0,35.9375,0
base,Base LLaMA-3B,1554,6,1,77.51198083158357,95.0,3.90625,0
